id,cleaned_text,label,label_numeric
2689,dijual klangenan honda grand nouva 1991 plat w sidoarjo pajak baru 5 thn surat lengkap faktur harga 150.000.000 wa 085600236589 lokasi solo mojosongo khusus area jawa kita free towing,not_hate_speech,0
2690,jangan merembet ke politik dong gak asik lu. Tapi emang kontol banget tuh mulyadi,hate_speech,1
2691,ankaram,not_hate_speech,0
2692,menyala sesama buruh jangan jahat ingat binusuniversity yang memperbudak pkwt dan tidak membayar bpjsketenagakerjaan namun di atas segalanya cacat moral parahnya adalah mendiamkan dan tidak memberikan penjelasan yang diminta oleh orang tua siswa.,not_hate_speech,0
2693,anying gugel tiasa ngomong sunda geuningan,not_hate_speech,0
2694,angpao itu ngasih nya ke sesam china bodoh lu gak usah munafik dari sekian banyak thr versi hari raya banyak non muslim yg dapet lah kita angpao siapa yg ngasih tua otak tua bukannya banyakin relasi malah dongeng,hate_speech,1
2695,wkwk definisi teroris menurut us dan sekutu ya.,not_hate_speech,0
2696,juara defense gada obat. Kece bgt. Endurance juga bgs bgt keliatan tekun dan telaten. Pemain yang aku perhatiin progress nya makin gila ok bgt. Makin tua makin jadi. Akhir2 minus di serve pdhl dulu bagus bgt serve nya sambil jinjit dikit. Fyi grey pernah main pake tangan kiri.,not_hate_speech,0
2697,gue paling males itu kalo udah miskin harta miskin akhlak pula. Paling bener makan makanan orang tua. Pake jajan segala.,hate_speech,1
2698,band anak rumahan kecuali mas jawa yg lagunya bertumbuh dari super cheesy di album pertama sampe jadi bijak pas udah pada jadi orang tua sampe skrg puber lagi balik cinta2an gemes lagi gapunya lagu sedih dan gapunya personil yg namanya maliq,not_hate_speech,0
2699,anying wkwkw umur bjir adeknya btw cwe gw lebih tua,hate_speech,1
2700,oposisi guwoblok dan tolol tolol begini mana bisa maju negeri ini. sudah tua malah bodoh semua,hate_speech,1
2701,wisata yogyakarta yang caci maki sibuk di medsos,hate_speech,1
2702,prabowo papua melaju hadir mbg pilih belanja bahan baku,not_hate_speech,0
2703,mesti sejarah yahudi ama islam lekat jaman agama yahudi bangun herodes mengelilingi kota tua yerusalem. Tembok ratapan ini sisasisa dinding bait suci yahudi ke2 di yerusalem. Kalau di islam sejarahnya gmn?,not_hate_speech,0
2704,anggota dewan umur udah tua bangka otak eror,hate_speech,1
2705,emg tukang jait soalnya kalo tukang nyari orang itu preman madura,not_hate_speech,0
2706,papua sana ajar anak barter barang jajan ajar mental pengemis.,not_hate_speech,0
2707,alhamdulillah masyaallah tabarakallah husband sebelum and selepas kahwin pandai sesuaikan diri. even nenek syg gila dkt husband sbb pandai ambik hati org tua,not_hate_speech,0
2708,ortu jawa can't relate.,not_hate_speech,0
2709,cmiiw gak generalisasi tapi. Kebanyakan bocil bocil tau mana yang emang penghuninya nenek-nenek cina tua yang udah kurang pendengarannya atau mungkin rumahnya ditinggal sehari-hari sama pemiliknya buat kerja.,not_hate_speech,0
2710,gblk pingin jadi pahlawan terus perasaan. Kalo warga palestine anda evac malah terimakasih babi zionis itu gaperlu susah2 kirim rudal ngusir dah anda sok selametin. dah tua pikun antikritik cacat logika dahlah pensiun ae wo,hate_speech,1
2711,rata rata orang begini. jelek miskin pendidikan rendah tidak punya uang orang tua sengsara. jadilah produk gagal seperti remaja ini,hate_speech,1
2712,sunyi tak sunyi. Tapi takut kalau kita pergi nanti org tak tau or tak perasan sbb tinggal sorg diri. Banyak kes mcm tu kan. Dah 2-3 hari baru jumpa. Tapi boleh la kumpul duit banyak2 and pergi rumah org2 tua premium nanti kalau still single la,not_hate_speech,0
2713,pas nulis tesis kebetulan angkat tentang kehidupan masyarakat cina benteng dan selama 2 tahun bolak balik turlap tuh ibu2nya beneran the loveliest huhu,not_hate_speech,0
2714,apaan sih bodoh tibatiba nonggol maki dasar orang tua bangka juga lu.,hate_speech,1
2715,semua catatan ini dianggap menjadi bagian sejarah islam dannncatatan ini tidak ada yg lebih tua dari al quran,not_hate_speech,0
2716,tllong nyantol satu deh -f20 -palembang -suka roti bgt -smtr 6 -nyari yg lebih tua dan mengayomi -bisa ngasi nentuin pilihan -suka dengerin lagu pake banget -good listener -sipit muslim kak -menggemaskan dikit -sedikit jaim dan kocak -spill muka dikit ada di media hehe,not_hate_speech,0
2717,kdm itu sukanya sm anak jabar yg suka bantu org tua ga suka nyusahin orang tua pulang sekolah ikut bantu kerja cek aja konten2 kdm kalo anak sekolah begitu ketemu yg modelan begini yah kesel juga,not_hate_speech,0
2718,kelaka gila bila org2 tua last2 guna istilah sunat laser aku lahir kl dan membesar di johor kemudian dah besar ni duduk kat kl for 5 years before kerja di johor semula. Kau takyah nak 39 tahun sangat lahh kalau bnde ceni pun tk reti rujuk properly.,hate_speech,1
2719,walopun bukan org sunda semuaaaaanya w punten-in palagi kl ngerequest sesuatu wkwkw. Kalo dikit2 pake maaf tuh kayak. apologetic bener padahal ga bikin salah. Ngapain dikit2 minta maap,not_hate_speech,0
2720,ayo sini jd cina biar mudah melamar junpi,not_hate_speech,0
2721,nang kntl,hate_speech,1
2722,teruss apa kabar buat aku yangg kulit nyaa tanskin,not_hate_speech,0
2723,saran titip khawatir double parenting psikologi maupun dalam islam nenek/kakek itu tidak didesain untuk mendidik cucu karena mereka akan secara naluri memikirkan apa pun yg membuat cucunya senang,not_hate_speech,0
2724,selamat malam adakah yang berkenan dengan ruanmeti yang jamet tapi pinter banget boy teteh sunda yang geulis pisan trus dia dewasa yah pemikirannya 91 matang wanita karir yang minat silahkan rep trims kembaliannya ambil aja,not_hate_speech,0
2725,tunjel pis ci jang onyangan jani cg mebalih,not_hate_speech,0
2726,polos emosi eh culik disekap di bangunan tua,not_hate_speech,0
2727,knp ya bapak2 tua tuh banyak yg gila. ga tau udh berapa kali ketemu sama org tua sange kyk mereka pernah sekali ku laporin malah dituduh pake susuk dan diminta jgn diperpanjang krn disuruh mikir perasaan istri anaknya like whatt? trs gua gimana? semoga oknum2 ini masuk neraka,hate_speech,1
2728,jangan bagi org tua into fb ni hasil bodoh dia.,hate_speech,1
2729,bangke masih belum insyaf dan sadar juga,not_hate_speech,0
2730,soal spiritualitas obon juga jadi momen penting buat reuni keluarga. Banyak yang mudik ke kampung halaman menghabiskan waktu bareng orang tua dan ikut festival lokal. Biasanya juga ada pasar malam jajanan khas seperti takoyaki dan yakisoba serta kembang api lho,not_hate_speech,0
2731,lulus sma tidak bisa milih prioritas ini salah orang tua. bener klo miskin itu struktural udah miskin diajarin malah ngotot. tunggakan ijazah yg ditahan totalnya 1 2t. bayangkan klo ditambah biaya ga penting kyk gini. dan asunya masih ada yg bela. tolol kebangetan.,hate_speech,1
2732,pake moisturizer teratu gila bbaguss banget anjayyy akan gweh beli sampe tua nanti,not_hate_speech,0
2733,lho itu teroris yg syar'i om. Khalal. Pejuhwang ummat.,hate_speech,1
2734,anying sumpah udh 2025 juga msh ad aja org dimesum dijalan? ad odgj nunjukin burung nya pas lg dilampu merah anjing lahh ak dh ngacem mau rekam dh mau ambil hp lampu ijo eh dia ngejar ak syukur jalan selanjutnya rame ya allah jd ga dikejar lg,hate_speech,1
2735,aku lebih yakin dan percaya dgn soak masjid bila berckp drpd ckp org tua gila ni,hate_speech,1
2736,prediksi togel chonburi pools 01 januari 2025 bbfs 48795 cb 4 & 9 shio babi jagoan twin 99 77 44 3d jitu 584 984 487 875 957 2d jitu 99 95 87 48 98 75 54 57 97 58 prediksi taysen,not_hate_speech,0
2737,ih sumpah orang tua lu bangsat banget yah? mreka itu ga pantes idup deh kyknya. Udah kak buruan minggat biarin aja ortu kamu terutama ibu yg norak udik kampungan itu idup sendirian. Najis sih aku klo idup di keluarga kamu. Ih klo aku udh ku bacotin kampungan lu pada,hate_speech,1
2738,gw sma tapi gak gitu. Tapi gak bisa dipungkiri emang etika setiao sekolah beda. Soalnya gw pernah ikut kursus bahasa jepang gila etikanya pada kurang umur tua tapi sama guru gak ada sopan santunnya gw shock njir padahal di sma gw gak ada yang kayak gitu dulu,not_hate_speech,0
2739,pegawai indians vegie then malays tolong uruskan catering provide vegie food sebab nak elak makanan berdaging and so on. Hakikatnya tidak seperti social media yg dirosakkan oleh org2 gila duit. Jangan terpengaruh wahai anak2 dan orang2 tua.,not_hate_speech,0
2740,fenomena siswa nakal dan berprestasi masuk barak militer di jawa barat dilihat melalui teori hegemoni gramsci mencerminkan upaya negara mempromosikan disiplin dan identitas nasional. Hegemoni melalui persetujuan terlihat dari dukungan beberapa orang tua dan,not_hate_speech,0
2741,tp emg negara kita ni suka gini bikin peraturan suka dadakan diubah dadakan direvisi dadakan sialan jd nambahi kerjaan,hate_speech,1
2742,eh ini gapapa tah muka adek ga disensor,not_hate_speech,0
2743,iyaa lagi walau foto sama tpi akhirnyaa muka perthsanta lagi,not_hate_speech,0
2744,jawa tertib,not_hate_speech,0
2745,orang bodoh memang macam ni dah sabit kesalahan and dah kena penjara pun still boleh cakap fitnah? Makan taik banyak sangat time kecil kot itu yang bodoh nak mampus bila dah tua.,hate_speech,1
2746,papua tidak terpisahkan dari sejarah dan masa depan indonesia,not_hate_speech,0
2747,kejujuran akan memerdekakan mu,not_hate_speech,0
2748,yang ketipu ini ratamikirnya pake kontol sma orang yang serakah tapi gamau kerja keras atau kerja pintar maunya hal yang instant.,hate_speech,1
2749,umur anakmu sudah ada sebelum kau ada mau kau potong habis rahimmu kl allah sudah berkehendak bakal lahir tapi di agama yg dilarang merobah kodrat yg telah diciptakannya. emang ada koruptor miskin yang banyak anak yg susah itu bukan kasih makan tp bagaimana orng tua mendidik,hate_speech,1
2750,orang tua satu ini tidak berhenti untuk membuat aku tercengang dan tepuk tangan saking tak jelasnya,not_hate_speech,0
2751,sebagai anak perempuan di keluarga batak justru takar membahagiakan org tua di umur kita yg 20-30an emg ttg karir sekolah tinggi2 pasion dll sih kak. makanya rata2 org batak jarang yg nikah muda. diumur segini mah lg pada sibuk ngejar target income 2-3 digit s2 s3 itu,not_hate_speech,0
2752,ya allah kau selamatkanlah anjingmu ya allah dari kezaliman manusia yg sombong amin klu aku menteri ni mmg aku denda n penjara kawkaw sapa buat sial dgn binatang hatta tikus ke lipas. Mmg kiasu. Aku mmg xpeduli kau lagi tua ke apa. Respect is earned. Kau tua kau bodoh kau kene.,hate_speech,1
2753,kayak anjnggggqjgee gue bisa gila anjir lama lama disini gue sebagai lulusan broken home juga orang tua gue gak seberisik ini wlaupun smpai piring berserakan kyk gue bener bener pengen pindah sialan udah lingkungan skolah gue gabener lingkungan rumah gue juga gbnr,not_hate_speech,0
2754,gimana,not_hate_speech,0
2755,sedih bgttt sih. tp kyk pls siapa pun kalo gasiap mental dan finansial buat berkeluarga gausak sok sokan ajg apalagi beranak banyak pdhl ga mampu,not_hate_speech,0
2756,iya tau gua suka nomer 12 tapi ya jangan dikasih kode 12 anjing aerox goblog cukimai,hate_speech,1
2757,sush kalau ngmog dgn manusia yg kurang ilmu.apalagi ilmu tauhid.bumi langit beserta isiny allah ciptakan.emang lahir kmu bwa apa tgan kosong jd jgn sombong.dlam perseptif islam anak adalah rejeki.haqul yakin it kunciny.anak ko sbgi beban.saraf.pemalas.smoga tua mu tdk ad yg urus,hate_speech,1
2758,hadehh gua kaga pengen ngapus make up dah soalnya gua cantik banget ajg selama pake make up,not_hate_speech,0
2759,dasar tua bangka kontol miskin akhlak beraninya ngatain orang doang,hate_speech,1
2760,tetep ada kaum 02 dan buzzerp yg bilang ya karena vietnam komunis ga ada demo buruh karena upah rendah dll alih-alih introspeksi diri,not_hate_speech,0
2761,las vegas nya jawa timur hahahaha,not_hate_speech,0
2762,blp beauty shade picnic notes brand powder blush menurut aku ini warna pinknya pas banget ga begitu tua warnanya & ga yang pink gonjreng juga. punyanya blp ini bener2 pigmented banget harus hati2 kalau pakai brush jangan diteken gitu pakenya biar warnanya ga,not_hate_speech,0
2763,ini itu kaum pengungsi ini kaum yahudi kafir balawi haplo grup g bkn muslim apa lg ulama si tua itu penjajah yg bersama belanda memusuhi umat & kyai pribumi mrk ngaky2 muslim tuk bs dgn mdh memata matain gerak perlawanan ulama pribumi mrk itu musuh ulama rkyt & bangsa ri mrk pki,hate_speech,1
2764,dijual klangenan honda grand nouva 1991 plat w sidoarjo pajak baru 5 thn surat lengkap faktur harga 150.000.000 wa 085600236589 lokasi solo mojosongo khusus area jawa kita free towing,not_hate_speech,0
2765,jangan merembet ke politik dong gak asik lu. Tapi emang kontol banget tuh mulyadi,hate_speech,1
2766,ankaram,not_hate_speech,0
2767,menyala sesama buruh jangan jahat ingat binusuniversity yang memperbudak pkwt dan tidak membayar bpjsketenagakerjaan namun di atas segalanya cacat moral parahnya adalah mendiamkan dan tidak memberikan penjelasan yang diminta oleh orang tua siswa.,not_hate_speech,0
2768,anying gugel tiasa ngomong sunda geuningan,not_hate_speech,0
2769,angpao itu ngasih nya ke sesam china bodoh lu gak usah munafik dari sekian banyak thr versi hari raya banyak non muslim yg dapet lah kita angpao siapa yg ngasih tua otak tua bukannya banyakin relasi malah dongeng,hate_speech,1
2770,wkwk definisi teroris menurut us dan sekutu ya.,not_hate_speech,0
2771,juara defense gada obat. Kece bgt. Endurance juga bgs bgt keliatan tekun dan telaten. Pemain yang aku perhatiin progress nya makin gila ok bgt. Makin tua makin jadi. Akhir2 minus di serve pdhl dulu bagus bgt serve nya sambil jinjit dikit. Fyi grey pernah main pake tangan kiri.,not_hate_speech,0
2772,gue paling males itu kalo udah miskin harta miskin akhlak pula. Paling bener makan makanan orang tua. Pake jajan segala.,hate_speech,1
2773,band anak rumahan kecuali mas jawa yg lagunya bertumbuh dari super cheesy di album pertama sampe jadi bijak pas udah pada jadi orang tua sampe skrg puber lagi balik cinta2an gemes lagi gapunya lagu sedih dan gapunya personil yg namanya maliq,not_hate_speech,0
2774,anying wkwkw umur bjir adeknya btw cwe gw lebih tua,hate_speech,1
2775,oposisi guwoblok dan tolol tolol begini mana bisa maju negeri ini. sudah tua malah bodoh semua,hate_speech,1
2776,wisata yogyakarta yang caci maki sibuk di medsos,hate_speech,1
2777,prabowo papua melaju hadir mbg pilih belanja bahan baku,not_hate_speech,0
2778,mesti sejarah yahudi ama islam lekat jaman agama yahudi bangun herodes mengelilingi kota tua yerusalem. Tembok ratapan ini sisasisa dinding bait suci yahudi ke2 di yerusalem. Kalau di islam sejarahnya gmn?,not_hate_speech,0
2779,anggota dewan umur udah tua bangka otak eror,hate_speech,1
2780,emg tukang jait soalnya kalo tukang nyari orang itu preman madura,not_hate_speech,0
2781,papua sana ajar anak barter barang jajan ajar mental pengemis.,not_hate_speech,0
2782,alhamdulillah masyaallah tabarakallah husband sebelum and selepas kahwin pandai sesuaikan diri. even nenek syg gila dkt husband sbb pandai ambik hati org tua,not_hate_speech,0
2783,ortu jawa can't relate.,not_hate_speech,0
2784,cmiiw gak generalisasi tapi. Kebanyakan bocil bocil tau mana yang emang penghuninya nenek-nenek cina tua yang udah kurang pendengarannya atau mungkin rumahnya ditinggal sehari-hari sama pemiliknya buat kerja.,not_hate_speech,0
2785,gblk pingin jadi pahlawan terus perasaan. Kalo warga palestine anda evac malah terimakasih babi zionis itu gaperlu susah2 kirim rudal ngusir dah anda sok selametin. dah tua pikun antikritik cacat logika dahlah pensiun ae wo,hate_speech,1
2786,rata rata orang begini. jelek miskin pendidikan rendah tidak punya uang orang tua sengsara. jadilah produk gagal seperti remaja ini,hate_speech,1
2787,sunyi tak sunyi. Tapi takut kalau kita pergi nanti org tak tau or tak perasan sbb tinggal sorg diri. Banyak kes mcm tu kan. Dah 2-3 hari baru jumpa. Tapi boleh la kumpul duit banyak2 and pergi rumah org2 tua premium nanti kalau still single la,not_hate_speech,0
2788,pas nulis tesis kebetulan angkat tentang kehidupan masyarakat cina benteng dan selama 2 tahun bolak balik turlap tuh ibu2nya beneran the loveliest huhu,not_hate_speech,0
2789,apaan sih bodoh tibatiba nonggol maki dasar orang tua bangka juga lu.,hate_speech,1
2790,semua catatan ini dianggap menjadi bagian sejarah islam dannncatatan ini tidak ada yg lebih tua dari al quran,not_hate_speech,0
2791,tllong nyantol satu deh -f20 -palembang -suka roti bgt -smtr 6 -nyari yg lebih tua dan mengayomi -bisa ngasi nentuin pilihan -suka dengerin lagu pake banget -good listener -sipit muslim kak -menggemaskan dikit -sedikit jaim dan kocak -spill muka dikit ada di media hehe,not_hate_speech,0
2792,kdm itu sukanya sm anak jabar yg suka bantu org tua ga suka nyusahin orang tua pulang sekolah ikut bantu kerja cek aja konten2 kdm kalo anak sekolah begitu ketemu yg modelan begini yah kesel juga,not_hate_speech,0
2793,kelaka gila bila org2 tua last2 guna istilah sunat laser aku lahir kl dan membesar di johor kemudian dah besar ni duduk kat kl for 5 years before kerja di johor semula. Kau takyah nak 39 tahun sangat lahh kalau bnde ceni pun tk reti rujuk properly.,hate_speech,1
2794,walopun bukan org sunda semuaaaaanya w punten-in palagi kl ngerequest sesuatu wkwkw. Kalo dikit2 pake maaf tuh kayak. apologetic bener padahal ga bikin salah. Ngapain dikit2 minta maap,not_hate_speech,0
2795,ayo sini jd cina biar mudah melamar junpi,not_hate_speech,0
2796,nang kntl,hate_speech,1
2797,teruss apa kabar buat aku yangg kulit nyaa tanskin,not_hate_speech,0
2798,saran titip khawatir double parenting psikologi maupun dalam islam nenek/kakek itu tidak didesain untuk mendidik cucu karena mereka akan secara naluri memikirkan apa pun yg membuat cucunya senang,not_hate_speech,0
2799,selamat malam adakah yang berkenan dengan ruanmeti yang jamet tapi pinter banget boy teteh sunda yang geulis pisan trus dia dewasa yah pemikirannya 91 matang wanita karir yang minat silahkan rep trims kembaliannya ambil aja,not_hate_speech,0
2800,tunjel pis ci jang onyangan jani cg mebalih,not_hate_speech,0
2801,polos emosi eh culik disekap di bangunan tua,not_hate_speech,0
2802,knp ya bapak2 tua tuh banyak yg gila. ga tau udh berapa kali ketemu sama org tua sange kyk mereka pernah sekali ku laporin malah dituduh pake susuk dan diminta jgn diperpanjang krn disuruh mikir perasaan istri anaknya like whatt? trs gua gimana? semoga oknum2 ini masuk neraka,hate_speech,1
2803,jangan bagi org tua into fb ni hasil bodoh dia.,hate_speech,1
2804,bangke masih belum insyaf dan sadar juga,not_hate_speech,0
2805,soal spiritualitas obon juga jadi momen penting buat reuni keluarga. Banyak yang mudik ke kampung halaman menghabiskan waktu bareng orang tua dan ikut festival lokal. Biasanya juga ada pasar malam jajanan khas seperti takoyaki dan yakisoba serta kembang api lho,not_hate_speech,0
2806,lulus sma tidak bisa milih prioritas ini salah orang tua. bener klo miskin itu struktural udah miskin diajarin malah ngotot. tunggakan ijazah yg ditahan totalnya 1 2t. bayangkan klo ditambah biaya ga penting kyk gini. dan asunya masih ada yg bela. tolol kebangetan.,hate_speech,1
2807,pake moisturizer teratu gila bbaguss banget anjayyy akan gweh beli sampe tua nanti,not_hate_speech,0
2808,lho itu teroris yg syar'i om. Khalal. Pejuhwang ummat.,hate_speech,1
2809,anying sumpah udh 2025 juga msh ad aja org dimesum dijalan? ad odgj nunjukin burung nya pas lg dilampu merah anjing lahh ak dh ngacem mau rekam dh mau ambil hp lampu ijo eh dia ngejar ak syukur jalan selanjutnya rame ya allah jd ga dikejar lg,hate_speech,1
2810,aku lebih yakin dan percaya dgn soak masjid bila berckp drpd ckp org tua gila ni,hate_speech,1
2811,prediksi togel chonburi pools 01 januari 2025 bbfs 48795 cb 4 & 9 shio babi jagoan twin 99 77 44 3d jitu 584 984 487 875 957 2d jitu 99 95 87 48 98 75 54 57 97 58 prediksi taysen,not_hate_speech,0
2812,ih sumpah orang tua lu bangsat banget yah? mreka itu ga pantes idup deh kyknya. Udah kak buruan minggat biarin aja ortu kamu terutama ibu yg norak udik kampungan itu idup sendirian. Najis sih aku klo idup di keluarga kamu. Ih klo aku udh ku bacotin kampungan lu pada,hate_speech,1
2813,gw sma tapi gak gitu. Tapi gak bisa dipungkiri emang etika setiao sekolah beda. Soalnya gw pernah ikut kursus bahasa jepang gila etikanya pada kurang umur tua tapi sama guru gak ada sopan santunnya gw shock njir padahal di sma gw gak ada yang kayak gitu dulu,not_hate_speech,0
2814,pegawai indians vegie then malays tolong uruskan catering provide vegie food sebab nak elak makanan berdaging and so on. Hakikatnya tidak seperti social media yg dirosakkan oleh org2 gila duit. Jangan terpengaruh wahai anak2 dan orang2 tua.,not_hate_speech,0
2815,fenomena siswa nakal dan berprestasi masuk barak militer di jawa barat dilihat melalui teori hegemoni gramsci mencerminkan upaya negara mempromosikan disiplin dan identitas nasional. Hegemoni melalui persetujuan terlihat dari dukungan beberapa orang tua dan,not_hate_speech,0
2816,tp emg negara kita ni suka gini bikin peraturan suka dadakan diubah dadakan direvisi dadakan sialan jd nambahi kerjaan,hate_speech,1
2817,eh ini gapapa tah muka adek ga disensor,not_hate_speech,0
2818,iyaa lagi walau foto sama tpi akhirnyaa muka perthsanta lagi,not_hate_speech,0
2819,jawa tertib,not_hate_speech,0
2820,orang bodoh memang macam ni dah sabit kesalahan and dah kena penjara pun still boleh cakap fitnah? Makan taik banyak sangat time kecil kot itu yang bodoh nak mampus bila dah tua.,hate_speech,1
2821,papua tidak terpisahkan dari sejarah dan masa depan indonesia,not_hate_speech,0
2822,kejujuran akan memerdekakan mu,not_hate_speech,0
2823,yang ketipu ini ratamikirnya pake kontol sma orang yang serakah tapi gamau kerja keras atau kerja pintar maunya hal yang instant.,hate_speech,1
2824,umur anakmu sudah ada sebelum kau ada mau kau potong habis rahimmu kl allah sudah berkehendak bakal lahir tapi di agama yg dilarang merobah kodrat yg telah diciptakannya. emang ada koruptor miskin yang banyak anak yg susah itu bukan kasih makan tp bagaimana orng tua mendidik,hate_speech,1
2825,orang tua satu ini tidak berhenti untuk membuat aku tercengang dan tepuk tangan saking tak jelasnya,not_hate_speech,0
2826,sebagai anak perempuan di keluarga batak justru takar membahagiakan org tua di umur kita yg 20-30an emg ttg karir sekolah tinggi2 pasion dll sih kak. makanya rata2 org batak jarang yg nikah muda. diumur segini mah lg pada sibuk ngejar target income 2-3 digit s2 s3 itu,not_hate_speech,0
2827,ya allah kau selamatkanlah anjingmu ya allah dari kezaliman manusia yg sombong amin klu aku menteri ni mmg aku denda n penjara kawkaw sapa buat sial dgn binatang hatta tikus ke lipas. Mmg kiasu. Aku mmg xpeduli kau lagi tua ke apa. Respect is earned. Kau tua kau bodoh kau kene.,hate_speech,1
2828,kayak anjnggggqjgee gue bisa gila anjir lama lama disini gue sebagai lulusan broken home juga orang tua gue gak seberisik ini wlaupun smpai piring berserakan kyk gue bener bener pengen pindah sialan udah lingkungan skolah gue gabener lingkungan rumah gue juga gbnr,not_hate_speech,0
2829,gimana,not_hate_speech,0
2830,sedih bgttt sih. tp kyk pls siapa pun kalo gasiap mental dan finansial buat berkeluarga gausak sok sokan ajg apalagi beranak banyak pdhl ga mampu,not_hate_speech,0
2831,iya tau gua suka nomer 12 tapi ya jangan dikasih kode 12 anjing aerox goblog cukimai,hate_speech,1
2832,sush kalau ngmog dgn manusia yg kurang ilmu.apalagi ilmu tauhid.bumi langit beserta isiny allah ciptakan.emang lahir kmu bwa apa tgan kosong jd jgn sombong.dlam perseptif islam anak adalah rejeki.haqul yakin it kunciny.anak ko sbgi beban.saraf.pemalas.smoga tua mu tdk ad yg urus,hate_speech,1
2833,hadehh gua kaga pengen ngapus make up dah soalnya gua cantik banget ajg selama pake make up,not_hate_speech,0
2834,dasar tua bangka kontol miskin akhlak beraninya ngatain orang doang,hate_speech,1
2835,tetep ada kaum 02 dan buzzerp yg bilang ya karena vietnam komunis ga ada demo buruh karena upah rendah dll alih-alih introspeksi diri,not_hate_speech,0
2836,las vegas nya jawa timur hahahaha,not_hate_speech,0
2837,blp beauty shade picnic notes brand powder blush menurut aku ini warna pinknya pas banget ga begitu tua warnanya & ga yang pink gonjreng juga. punyanya blp ini bener2 pigmented banget harus hati2 kalau pakai brush jangan diteken gitu pakenya biar warnanya ga,not_hate_speech,0
2838,ini itu kaum pengungsi ini kaum yahudi kafir balawi haplo grup g bkn muslim apa lg ulama si tua itu penjajah yg bersama belanda memusuhi umat & kyai pribumi mrk ngaky2 muslim tuk bs dgn mdh memata matain gerak perlawanan ulama pribumi mrk itu musuh ulama rkyt & bangsa ri mrk pki,hate_speech,1
2839,dijual klangenan honda grand nouva 1991 plat w sidoarjo pajak baru 5 thn surat lengkap faktur harga 150.000.000 wa 085600236589 lokasi solo mojosongo khusus area jawa kita free towing,not_hate_speech,0
2840,jangan merembet ke politik dong gak asik lu. Tapi emang kontol banget tuh mulyadi,hate_speech,1
2841,ankaram,not_hate_speech,0
2842,menyala sesama buruh jangan jahat ingat binusuniversity yang memperbudak pkwt dan tidak membayar bpjsketenagakerjaan namun di atas segalanya cacat moral parahnya adalah mendiamkan dan tidak memberikan penjelasan yang diminta oleh orang tua siswa.,not_hate_speech,0
2843,anying gugel tiasa ngomong sunda geuningan,not_hate_speech,0
2844,angpao itu ngasih nya ke sesam china bodoh lu gak usah munafik dari sekian banyak thr versi hari raya banyak non muslim yg dapet lah kita angpao siapa yg ngasih tua otak tua bukannya banyakin relasi malah dongeng,hate_speech,1
2845,wkwk definisi teroris menurut us dan sekutu ya.,not_hate_speech,0
2846,juara defense gada obat. Kece bgt. Endurance juga bgs bgt keliatan tekun dan telaten. Pemain yang aku perhatiin progress nya makin gila ok bgt. Makin tua makin jadi. Akhir2 minus di serve pdhl dulu bagus bgt serve nya sambil jinjit dikit. Fyi grey pernah main pake tangan kiri.,not_hate_speech,0
2847,gue paling males itu kalo udah miskin harta miskin akhlak pula. Paling bener makan makanan orang tua. Pake jajan segala.,hate_speech,1
2848,band anak rumahan kecuali mas jawa yg lagunya bertumbuh dari super cheesy di album pertama sampe jadi bijak pas udah pada jadi orang tua sampe skrg puber lagi balik cinta2an gemes lagi gapunya lagu sedih dan gapunya personil yg namanya maliq,not_hate_speech,0
2849,anying wkwkw umur bjir adeknya btw cwe gw lebih tua,hate_speech,1
2850,oposisi guwoblok dan tolol tolol begini mana bisa maju negeri ini. sudah tua malah bodoh semua,hate_speech,1
2851,wisata yogyakarta yang caci maki sibuk di medsos,hate_speech,1
2852,prabowo papua melaju hadir mbg pilih belanja bahan baku,not_hate_speech,0
2853,mesti sejarah yahudi ama islam lekat jaman agama yahudi bangun herodes mengelilingi kota tua yerusalem. Tembok ratapan ini sisasisa dinding bait suci yahudi ke2 di yerusalem. Kalau di islam sejarahnya gmn?,not_hate_speech,0
2854,anggota dewan umur udah tua bangka otak eror,hate_speech,1
2855,emg tukang jait soalnya kalo tukang nyari orang itu preman madura,not_hate_speech,0
2856,papua sana ajar anak barter barang jajan ajar mental pengemis.,not_hate_speech,0
2857,alhamdulillah masyaallah tabarakallah husband sebelum and selepas kahwin pandai sesuaikan diri. even nenek syg gila dkt husband sbb pandai ambik hati org tua,not_hate_speech,0
2858,ortu jawa can't relate.,not_hate_speech,0
2859,cmiiw gak generalisasi tapi. Kebanyakan bocil bocil tau mana yang emang penghuninya nenek-nenek cina tua yang udah kurang pendengarannya atau mungkin rumahnya ditinggal sehari-hari sama pemiliknya buat kerja.,not_hate_speech,0
2860,gblk pingin jadi pahlawan terus perasaan. Kalo warga palestine anda evac malah terimakasih babi zionis itu gaperlu susah2 kirim rudal ngusir dah anda sok selametin. dah tua pikun antikritik cacat logika dahlah pensiun ae wo,hate_speech,1
2861,rata rata orang begini. jelek miskin pendidikan rendah tidak punya uang orang tua sengsara. jadilah produk gagal seperti remaja ini,hate_speech,1
2862,sunyi tak sunyi. Tapi takut kalau kita pergi nanti org tak tau or tak perasan sbb tinggal sorg diri. Banyak kes mcm tu kan. Dah 2-3 hari baru jumpa. Tapi boleh la kumpul duit banyak2 and pergi rumah org2 tua premium nanti kalau still single la,not_hate_speech,0
